Date,Store,Category,UnitsSold,UnitPrice,Revenue
2025-11-14,Store C,Clothing,6,76.38,458.3
2025-11-14,Store C,Groceries,4,11.34,45.37
2025-11-14,Store C,Home & Kitchen,4,32.47,129.88
2025-11-14,Store C,Beauty,3,12.53,37.59
2025-11-15,Store A,Electronics,11,87.73,965.03
2025-11-15,Store A,Clothing,9,46.47,418.21
2025-11-15,Store A,Groceries,10,17.21,172.09
2025-11-15,Store A,Home & Kitchen,14,103.02,1442.27
2025-11-15,Store A,Beauty,6,59.13,354.75
2025-11-15,Store B,Electronics,10,383.31,3833.12
2025-11-15,Store B,Clothing,5,43.11,215.55
2025-11-15,Store B,Groceries,20,3.73,74.51
2025-11-15,Store B,Home & Kitchen,7,110.62,774.35
2025-11-15,Store B,Beauty,10,45.42,454.19
2025-11-15,Store C,Electronics,7,207.21,1450.5
2025-11-15,Store C,Clothing,7,21.24,148.65
2025-11-15,Store C,Groceries,11,24.44,268.86
2025-11-15,Store C,Home & Kitchen,7,102.77,719.42
2025-11-15,Store C,Beauty,4,39.95,159.82
2025-11-16,Store A,Electronics,11,72.7,799.69
2025-11-16,Store A,Clothing,12,79.61,955.26
2025-11-16,Store A,Groceries,13,2.22,28.81
2025-11-16,Store A,Home & Kitchen,6,109.99,659.92
2025-11-16,Store A,Beauty,7,20.25,141.75
2025-11-16,Store B,Electronics,13,134.67,1750.76
2025-11-16,Store B,Clothing,2,75.84,151.68
2025-11-16,Store B,Groceries,10,12.81,128.11
2025-11-16,Store B,Home & Kitchen,6,90.68,544.09
2025-11-16,Store B,Beauty,8,9.52,76.19
2025-11-16,Store C,Electronics,12,63.37,760.42
2025-11-16,Store C,Clothing,4,57.61,230.42
2025-11-16,Store C,Groceries,12,13.28,159.3
2025-11-16,Store C,Home & Kitchen,10,65.61,656.14
2025-11-16,Store C,Beauty,2,34.93,69.86
2025-11-17,Store A,Electronics,6,116.84,701.06
2025-11-17,Store A,Clothing,8,72.6,580.81
2025-11-17,Store A,Groceries,22,20.97,461.4
2025-11-17,Store A,Home & Kitchen,7,51.81,362.67
2025-11-17,Store A,Beauty,8,44.49,355.95
2025-11-17,Store B,Electronics,12,231.25,2774.95
2025-11-17,Store B,Clothing,9,69.56,626.05
2025-11-17,Store B,Groceries,11,21.12,232.36
2025-11-17,Store B,Home & Kitchen,11,30.53,335.82
2025-11-17,Store B,Beauty,4,43.47,173.88
2025-11-17,Store C,Electronics,10,292.29,2922.85
2025-11-17,Store C,Clothing,4,38.12,152.48
2025-11-17,Store C,Groceries,7,11.07,77.49
2025-11-17,Store C,Home & Kitchen,10,26.91,269.14
2025-11-17,Store C,Beauty,2,23.85,47.71
2025-11-18,Store A,Electronics,10,159.09,1590.86
2025-11-18,Store A,Clothing,8,37.74,301.94
2025-11-18,Store A,Groceries,8,19.53,156.27
2025-11-18,Store A,Home & Kitchen,12,108.72,1304.61
2025-11-18,Store A,Beauty,8,35.82,286.6
2025-11-18,Store B,Electronics,4,106.31,425.24
2025-11-18,Store B,Clothing,8,18.44,147.5
2025-11-18,Store B,Groceries,11,12.83,141.12
2025-11-18,Store B,Home & Kitchen,5,37.96,189.79
2025-11-18,Store B,Beauty,4,5.43,21.72
2025-11-18,Store C,Electronics,5,269.47,1347.36
2025-11-18,Store C,Clothing,1,70.63,70.63
2025-11-18,Store C,Groceries,5,21.37,106.83
2025-11-18,Store C,Home & Kitchen,4,32.29,129.16
2025-11-18,Store C,Beauty,2,54.37,108.73
2025-11-19,Store A,Electronics,6,293.78,1762.65
2025-11-19,Store A,Clothing,10,16.01,160.1
2025-11-19,Store A,Groceries,14,4.34,60.72
2025-11-19,Store A,Home & Kitchen,9,63.15,568.39
2025-11-19,Store A,Beauty,7,17.67,123.72
2025-11-19,Store B,Electronics,11,361.41,3975.47
2025-11-19,Store B,Clothing,9,26.51,238.59
2025-11-19,Store B,Groceries,8,23.0,184.03
2025-11-19,Store B,Home & Kitchen,6,21.66,129.94
2025-11-19,Store B,Beauty,6,19.27,115.63
2025-11-19,Store C,Electronics,5,131.26,656.3
2025-11-19,Store C,Clothing,6,72.91,437.49
2025-11-19,Store C,Groceries,7,9.3,65.08
2025-11-19,Store C,Home & Kitchen,6,93.51,561.04
2025-11-19,Store C,Beauty,4,19.97,79.89
2025-11-20,Store A,Electronics,13,346.21,4500.77
2025-11-20,Store A,Clothing,7,50.1,350.73
2025-11-20,Store A,Groceries,11,5.04,55.45
2025-11-20,Store A,Home & Kitchen,11,68.03,748.32
2025-11-20,Store A,Beauty,6,56.12,336.73
2025-11-20,Store B,Electronics,8,331.52,2652.2
2025-11-20,Store B,Clothing,5,16.72,83.62
2025-11-20,Store B,Groceries,6,13.77,82.61
2025-11-20,Store B,Home & Kitchen,6,45.6,273.62
2025-11-20,Store B,Beauty,5,33.5,167.51
2025-11-20,Store C,Electronics,8,331.18,2649.47
2025-11-20,Store C,Clothing,5,18.07,90.36
2025-11-20,Store C,Groceries,10,7.84,78.42
2025-11-20,Store C,Home & Kitchen,5,46.93,234.63
2025-11-20,Store C,Beauty,4,56.0,223.99
2025-11-21,Store A,Electronics,3,288.19,864.58
2025-11-21,Store A,Clothing,5,70.91,354.56
2025-11-21,Store A,Groceries,6,8.92,53.53
2025-11-21,Store A,Home & Kitchen,6,68.4,410.4
2025-11-21,Store A,Beauty,2,17.16,34.32
2025-11-21,Store B,Electronics,9,176.64,1589.73
2025-11-21,Store B,Clothing,5,49.42,247.08
2025-11-21,Store B,Groceries,9,23.95,215.54
2025-11-21,Store B,Home & Kitchen,5,33.16,165.79
2025-11-21,Store B,Beauty,7,56.9,398.32
2025-11-21,Store C,Electronics,10,73.46,734.62
2025-11-21,Store C,Clothing,2,59.69,119.39
2025-11-21,Store C,Groceries,6,16.99,101.96
2025-11-21,Store C,Home & Kitchen,11,38.9,427.94
2025-11-21,Store C,Beauty,5,24.12,120.59
2025-11-22,Store A,Electronics,12,93.42,1121.04
2025-11-22,Store A,Clothing,7,58.44,409.1
2025-11-22,Store A,Groceries,24,5.28,126.68
2025-11-22,Store A,Home & Kitchen,9,81.73,735.57
2025-11-22,Store A,Beauty,7,17.94,125.59
2025-11-22,Store B,Electronics,9,374.63,3371.63
2025-11-22,Store B,Clothing,6,61.89,371.37
2025-11-22,Store B,Groceries,10,6.75,67.48
2025-11-22,Store B,Home & Kitchen,9,95.66,860.92
2025-11-22,Store B,Beauty,9,58.76,528.87
2025-11-22,Store C,Electronics,12,316.96,3803.55
2025-11-22,Store C,Clothing,7,44.53,311.7
2025-11-22,Store C,Groceries,13,24.79,322.26
2025-11-22,Store C,Home & Kitchen,6,62.83,376.95
2025-11-22,Store C,Beauty,7,45.86,321.01
2025-11-23,Store A,Electronics,10,391.4,3913.96
2025-11-23,Store A,Clothing,7,76.05,532.36
2025-11-23,Store A,Groceries,19,24.74,469.98
2025-11-23,Store A,Home & Kitchen,5,46.94,234.7
2025-11-23,Store A,Beauty,12,21.31,255.69
2025-11-23,Store B,Electronics,10,106.76,1067.6
2025-11-23,Store B,Clothing,4,59.49,237.97
2025-11-23,Store B,Groceries,11,15.31,168.44
2025-11-23,Store B,Home & Kitchen,11,40.27,442.94
2025-11-23,Store B,Beauty,6,5.76,34.57
2025-11-23,Store C,Electronics,6,95.5,573.02
2025-11-23,Store C,Clothing,6,57.09,342.53
2025-11-23,Store C,Groceries,15,14.74,221.14
2025-11-23,Store C,Home & Kitchen,6,27.2,163.18
2025-11-23,Store C,Beauty,10,34.0,340.02
2025-11-24,Store A,Electronics,4,268.89,1075.57
2025-11-24,Store A,Clothing,5,36.3,181.48
2025-11-24,Store A,Groceries,9,20.22,182.0
2025-11-24,Store A,Home & Kitchen,8,112.35,898.8
2025-11-24,Store A,Beauty,5,43.94,219.68
2025-11-24,Store B,Electronics,12,87.49,1049.9
2025-11-24,Store B,Clothing,8,35.98,287.85
2025-11-24,Store B,Groceries,15,22.7,340.5
2025-11-24,Store B,Home & Kitchen,5,79.47,397.37
2025-11-24,Store B,Beauty,5,38.72,193.58
2025-11-24,Store C,Electronics,11,234.65,2581.2
2025-11-24,Store C,Clothing,4,61.86,247.44
2025-11-24,Store C,Groceries,7,17.7,123.92
2025-11-24,Store C,Home & Kitchen,1,84.09,84.09
2025-11-24,Store C,Beauty,4,40.5,162.0
2025-11-25,Store A,Electronics,8,339.09,2712.72
2025-11-25,Store A,Clothing,5,49.25,246.23
2025-11-25,Store A,Groceries,9,3.09,27.83
2025-11-25,Store A,Home & Kitchen,10,59.45,594.45
2025-11-25,Store A,Beauty,3,55.9,167.7
2025-11-25,Store B,Electronics,8,136.22,1089.74
2025-11-25,Store B,Clothing,3,64.99,194.96
2025-11-25,Store B,Groceries,13,13.26,172.35
2025-11-25,Store B,Home & Kitchen,7,96.8,677.57
2025-11-25,Store B,Beauty,4,24.81,99.25
2025-11-25,Store C,Electronics,7,262.01,1834.05
2025-11-25,Store C,Clothing,5,43.45,217.26
2025-11-25,Store C,Groceries,11,18.37,202.1
2025-11-25,Store C,Home & Kitchen,6,83.32,499.93
2025-11-25,Store C,Beauty,3,6.65,19.94
2025-11-26,Store A,Electronics,5,261.0,1304.98
2025-11-26,Store A,Clothing,10,27.19,271.86
2025-11-26,Store A,Groceries,7,13.36,93.54
2025-11-26,Store A,Home & Kitchen,3,51.57,154.71
2025-11-26,Store A,Beauty,6,21.16,126.96
2025-11-26,Store B,Electronics,11,73.38,807.21
2025-11-26,Store B,Clothing,5,69.34,346.7
2025-11-26,Store B,Groceries,6,9.67,58.04
2025-11-26,Store B,Home & Kitchen,8,81.48,651.81
2025-11-26,Store B,Beauty,2,6.97,13.93
2025-11-26,Store C,Electronics,8,344.93,2759.47
2025-11-26,Store C,Clothing,9,16.56,149.05
2025-11-26,Store C,Groceries,3,10.69,32.07
2025-11-26,Store C,Home & Kitchen,6,67.46,404.78
2025-11-26,Store C,Beauty,1,32.67,32.67
2025-11-27,Store A,Electronics,5,189.63,948.17
2025-11-27,Store A,Clothing,13,17.02,221.22
2025-11-27,Store A,Groceries,10,8.19,81.91
2025-11-27,Store A,Home & Kitchen,6,22.49,134.94
2025-11-27,Store A,Beauty,3,23.26,69.79
2025-11-27,Store B,Electronics,7,157.4,1101.83
2025-11-27,Store B,Clothing,9,66.73,600.55
2025-11-27,Store B,Groceries,12,24.38,292.56
2025-11-27,Store B,Home & Kitchen,9,52.04,468.33
2025-11-27,Store B,Beauty,2,25.66,51.33
2025-11-27,Store C,Electronics,10,135.64,1356.43
2025-11-27,Store C,Clothing,6,50.05,300.31
2025-11-27,Store C,Groceries,14,11.44,160.11
2025-11-27,Store C,Home & Kitchen,8,66.31,530.51
2025-11-27,Store C,Beauty,7,59.32,415.24
2025-11-28,Store A,Electronics,10,172.15,1721.52
2025-11-28,Store A,Clothing,8,35.16,281.29
2025-11-28,Store A,Groceries,11,22.29,245.24
2025-11-28,Store A,Home & Kitchen,8,15.14,121.13
2025-11-28,Store A,Beauty,5,10.36,51.81
2025-11-28,Store B,Electronics,7,261.61,1831.3
2025-11-28,Store B,Clothing,7,75.49,528.4
2025-11-28,Store B,Groceries,10,17.18,171.81
2025-11-28,Store B,Home & Kitchen,4,70.11,280.44
2025-11-28,Store B,Beauty,1,39.63,39.63
2025-11-28,Store C,Electronics,3,386.03,1158.08
2025-11-28,Store C,Clothing,4,28.68,114.7
2025-11-28,Store C,Groceries,10,16.22,162.22
2025-11-28,Store C,Home & Kitchen,2,59.23,118.47
2025-11-29,Store A,Electronics,9,225.25,2027.21
2025-11-29,Store A,Clothing,13,19.37,251.78
2025-11-29,Store A,Groceries,11,22.21,244.32
2025-11-29,Store A,Home & Kitchen,2,118.77,237.53
2025-11-29,Store A,Beauty,6,13.98,83.88
2025-11-29,Store B,Electronics,12,109.93,1319.18
2025-11-29,Store B,Clothing,13,51.68,671.82
2025-11-29,Store B,Groceries,18,4.8,86.45
2025-11-29,Store B,Home & Kitchen,7,18.23,127.59
2025-11-29,Store B,Beauty,10,44.7,447.01
2025-11-29,Store C,Electronics,7,122.32,856.24
2025-11-29,Store C,Clothing,9,35.86,322.77
2025-11-29,Store C,Groceries,14,13.02,182.29
2025-11-29,Store C,Home & Kitchen,10,90.06,900.63
2025-11-29,Store C,Beauty,7,24.45,171.15
2025-11-30,Store A,Electronics,13,394.56,5129.28
2025-11-30,Store A,Clothing,12,16.26,195.14
2025-11-30,Store A,Groceries,15,21.84,327.59
2025-11-30,Store A,Home & Kitchen,15,13.7,205.44
2025-11-30,Store A,Beauty,4,32.71,130.85
2025-11-30,Store B,Electronics,9,208.35,1875.19
2025-11-30,Store B,Clothing,8,63.9,511.23
2025-11-30,Store B,Groceries,12,19.31,231.73
2025-11-30,Store B,Home & Kitchen,8,80.68,645.41
2025-11-30,Store B,Beauty,10,50.38,503.83
2025-11-30,Store C,Electronics,15,183.25,2748.77
2025-11-30,Store C,Clothing,6,63.07,378.4
2025-11-30,Store C,Groceries,10,8.73,87.3
2025-11-30,Store C,Home & Kitchen,4,84.3,337.19
2025-11-30,Store C,Beauty,2,11.96,23.91
2025-12-01,Store A,Electronics,17,113.26,1925.47
2025-12-01,Store A,Clothing,6,42.37,254.21
2025-12-01,Store A,Groceries,8,9.22,73.73
2025-12-01,Store A,Home & Kitchen,8,33.1,264.76
2025-12-01,Store A,Beauty,2,33.64,67.29
2025-12-01,Store B,Electronics,5,221.44,1107.18
2025-12-01,Store B,Clothing,8,29.3,234.39
2025-12-01,Store B,Groceries,11,14.89,163.81
2025-12-01,Store B,Home & Kitchen,4,105.9,423.6
2025-12-01,Store B,Beauty,6,7.82,46.95
2025-12-01,Store C,Electronics,7,344.48,2411.35
2025-12-01,Store C,Clothing,4,45.53,182.12
2025-12-01,Store C,Groceries,2,7.27,14.54
2025-12-01,Store C,Home & Kitchen,6,68.57,411.41
2025-12-01,Store C,Beauty,2,47.3,94.61
2025-12-02,Store A,Electronics,10,57.5,574.99
2025-12-02,Store A,Clothing,12,59.46,713.56
2025-12-02,Store A,Groceries,11,8.7,95.71
2025-12-02,Store A,Home & Kitchen,5,69.26,346.29
2025-12-02,Store A,Beauty,6,56.7,340.2
2025-12-02,Store B,Electronics,6,50.39,302.37
2025-12-02,Store B,Clothing,6,69.54,417.26
2025-12-02,Store B,Groceries,10,4.32,43.18
2025-12-02,Store B,Home & Kitchen,9,113.68,1023.12
2025-12-02,Store B,Beauty,3,26.39,79.17
2025-12-02,Store C,Electronics,2,347.38,694.75
2025-12-02,Store C,Clothing,5,64.75,323.75
2025-12-02,Store C,Groceries,11,20.32,223.53
2025-12-02,Store C,Home & Kitchen,5,63.33,316.63
2025-12-02,Store C,Beauty,3,11.09,33.26
2025-12-03,Store A,Electronics,12,392.94,4715.22
2025-12-03,Store A,Clothing,15,66.43,996.48
2025-12-03,Store A,Groceries,14,21.58,302.12
2025-12-03,Store A,Home & Kitchen,10,60.12,601.24
2025-12-03,Store A,Beauty,7,38.31,268.17
2025-12-03,Store B,Electronics,7,354.18,2479.24
2025-12-03,Store B,Clothing,6,17.51,105.05
2025-12-03,Store B,Groceries,6,19.57,117.42
2025-12-03,Store B,Home & Kitchen,2,96.0,191.99
2025-12-03,Store B,Beauty,7,45.98,321.84
2025-12-03,Store C,Electronics,7,353.49,2474.42
2025-12-03,Store C,Clothing,5,17.88,89.39
2025-12-03,Store C,Groceries,9,23.42,210.79
2025-12-03,Store C,Home & Kitchen,1,22.37,22.37
2025-12-03,Store C,Beauty,1,46.67,46.67
2025-12-04,Store A,Electronics,11,121.63,1337.9
2025-12-04,Store A,Clothing,8,72.17,577.33
2025-12-04,Store A,Groceries,16,18.44,295.08
2025-12-04,Store A,Home & Kitchen,5,27.29,136.46
2025-12-04,Store A,Beauty,9,58.07,522.61
2025-12-04,Store B,Electronics,4,258.24,1032.97
2025-12-04,Store B,Clothing,8,61.36,490.91
2025-12-04,Store B,Groceries,2,7.83,15.66
2025-12-04,Store B,Home & Kitchen,6,57.04,342.25
2025-12-04,Store B,Beauty,4,24.45,97.78
2025-12-04,Store C,Electronics,4,50.47,201.89
2025-12-04,Store C,Clothing,3,39.89,119.68
2025-12-04,Store C,Groceries,6,17.85,107.08
2025-12-04,Store C,Home & Kitchen,5,43.96,219.82
2025-12-04,Store C,Beauty,6,12.13,72.77
2025-12-05,Store A,Electronics,11,129.6,1425.56
2025-12-05,Store A,Clothing,12,34.81,417.75
2025-12-05,Store A,Groceries,19,6.98,132.61
2025-12-05,Store A,Home & Kitchen,5,49.05,245.24
2025-12-05,Store A,Beauty,4,23.17,92.68
2025-12-05,Store B,Electronics,7,265.87,1861.11
2025-12-05,Store B,Clothing,6,62.02,372.11
2025-12-05,Store B,Groceries,7,8.77,61.36
2025-12-05,Store B,Home & Kitchen,9,111.87,1006.79
2025-12-05,Store B,Beauty,5,30.01,150.07
2025-12-05,Store C,Electronics,4,93.57,374.29
2025-12-05,Store C,Clothing,2,65.68,131.37
2025-12-05,Store C,Groceries,7,11.5,80.53
2025-12-05,Store C,Home & Kitchen,2,95.85,191.7
2025-12-05,Store C,Beauty,5,46.97,234.85
2025-12-06,Store A,Electronics,13,257.8,3351.39
2025-12-06,Store A,Clothing,9,45.8,412.22
2025-12-06,Store A,Groceries,17,24.13,410.13
2025-12-06,Store A,Home & Kitchen,10,90.85,908.5
2025-12-06,Store A,Beauty,7,13.86,97.05
2025-12-06,Store B,Electronics,7,188.63,1320.41
2025-12-06,Store B,Clothing,5,77.59,387.94
2025-12-06,Store B,Groceries,16,9.54,152.62
2025-12-06,Store B,Home & Kitchen,10,55.13,551.25
2025-12-06,Store B,Beauty,4,33.31,133.25
2025-12-06,Store C,Electronics,11,297.51,3272.62
2025-12-06,Store C,Clothing,6,76.06,456.35
2025-12-06,Store C,Groceries,13,20.96,272.49
2025-12-06,Store C,Home & Kitchen,6,86.35,518.11
2025-12-06,Store C,Beauty,5,17.16,85.8
2025-12-07,Store A,Electronics,15,169.3,2539.48
2025-12-07,Store A,Clothing,9,58.87,529.81
2025-12-07,Store A,Groceries,13,10.68,138.83
2025-12-07,Store A,Home & Kitchen,9,82.47,742.23
2025-12-07,Store A,Beauty,7,6.33,44.31
2025-12-07,Store B,Electronics,12,85.61,1027.32
2025-12-07,Store B,Clothing,18,28.02,504.45
2025-12-07,Store B,Groceries,16,24.19,387.11
2025-12-07,Store B,Home & Kitchen,4,19.49,77.95
2025-12-07,Store B,Beauty,3,35.23,105.69
2025-12-07,Store C,Electronics,13,86.16,1120.07
2025-12-07,Store C,Clothing,1,71.76,71.76
2025-12-07,Store C,Groceries,14,24.19,338.62
2025-12-07,Store C,Home & Kitchen,10,103.84,1038.41
2025-12-07,Store C,Beauty,5,16.89,84.44
2025-12-08,Store A,Electronics,8,217.62,1740.92
2025-12-08,Store A,Clothing,8,17.2,137.61
2025-12-08,Store A,Groceries,14,7.57,106.02
2025-12-08,Store A,Home & Kitchen,7,104.83,733.83
2025-12-08,Store A,Beauty,3,22.39,67.17
2025-12-08,Store B,Electronics,10,193.27,1932.74
2025-12-08,Store B,Clothing,4,62.78,251.11
2025-12-08,Store B,Groceries,4,12.58,50.31
2025-12-08,Store B,Home & Kitchen,5,86.22,431.08
2025-12-08,Store B,Beauty,7,18.24,127.69
2025-12-08,Store C,Electronics,5,357.99,1789.97
2025-12-08,Store C,Clothing,6,68.48,410.87
2025-12-08,Store C,Groceries,9,10.52,94.68
2025-12-08,Store C,Home & Kitchen,4,70.17,280.68
2025-12-08,Store C,Beauty,3,38.23,114.69
2025-12-09,Store A,Electronics,7,126.09,882.66
2025-12-09,Store A,Clothing,4,23.94,95.77
2025-12-09,Store A,Groceries,15,3.19,47.82
2025-12-09,Store A,Home & Kitchen,9,43.08,387.72
2025-12-09,Store A,Beauty,8,28.26,226.08
2025-12-09,Store B,Electronics,7,86.64,606.51
2025-12-09,Store B,Clothing,7,23.33,163.3
2025-12-09,Store B,Groceries,17,5.98,101.65
2025-12-09,Store B,Home & Kitchen,5,21.8,109.02
2025-12-09,Store B,Beauty,1,57.59,57.59
2025-12-09,Store C,Electronics,13,331.05,4303.64
2025-12-09,Store C,Clothing,5,51.04,255.18
2025-12-09,Store C,Groceries,8,9.39,75.1
2025-12-09,Store C,Home & Kitchen,3,74.15,222.44
2025-12-09,Store C,Beauty,6,32.71,196.26
2025-12-10,Store A,Electronics,13,326.68,4246.83
2025-12-10,Store A,Clothing,8,49.47,395.73
2025-12-10,Store A,Groceries,26,15.53,403.89
2025-12-10,Store A,Home & Kitchen,7,15.86,111.02
2025-12-10,Store A,Beauty,4,26.27,105.08
2025-12-10,Store B,Electronics,7,322.79,2259.56
2025-12-10,Store B,Clothing,10,43.65,436.53
2025-12-10,Store B,Groceries,12,11.89,142.71
2025-12-10,Store B,Home & Kitchen,7,119.85,838.98
2025-12-10,Store B,Beauty,3,33.32,99.97
2025-12-10,Store C,Electronics,6,345.21,2071.27
2025-12-10,Store C,Clothing,9,26.77,240.94
2025-12-10,Store C,Groceries,10,3.22,32.24
2025-12-10,Store C,Home & Kitchen,4,60.02,240.08
2025-12-10,Store C,Beauty,5,49.61,248.03
2025-12-11,Store A,Electronics,8,194.42,1555.33
2025-12-11,Store A,Clothing,11,61.92,681.09
2025-12-11,Store A,Groceries,12,6.51,78.18
2025-12-11,Store A,Home & Kitchen,4,95.35,381.39
2025-12-11,Store A,Beauty,11,40.95,450.41
2025-12-11,Store B,Electronics,11,109.08,1199.83
2025-12-11,Store B,Clothing,3,62.55,187.65
2025-12-11,Store B,Groceries,15,18.87,283.03
2025-12-11,Store B,Home & Kitchen,2,48.93,97.85
2025-12-11,Store B,Beauty,2,43.05,86.09
2025-12-11,Store C,Electronics,8,218.3,1746.38
2025-12-11,Store C,Clothing,5,61.58,307.9
2025-12-11,Store C,Groceries,8,4.51,36.12
2025-12-11,Store C,Home & Kitchen,7,13.94,97.6
2025-12-11,Store C,Beauty,2,53.02,106.03
2025-12-12,Store A,Electronics,10,241.93,2419.25
2025-12-12,Store A,Clothing,5,72.24,361.18
2025-12-12,Store A,Groceries,8,8.69,69.53
2025-12-12,Store A,Home & Kitchen,4,84.45,337.81
2025-12-12,Store A,Beauty,3,26.47,79.41
2025-12-12,Store B,Electronics,5,250.49,1252.43
2025-12-12,Store B,Clothing,8,19.74,157.89
2025-12-12,Store B,Groceries,11,10.67,117.34
2025-12-12,Store B,Home & Kitchen,5,106.05,530.25
2025-12-12,Store B,Beauty,9,43.87,394.84
2025-12-12,Store C,Electronics,7,395.49,2768.41
2025-12-12,Store C,Clothing,2,72.09,144.17
2025-12-12,Store C,Groceries,10,10.38,103.75
2025-12-12,Store C,Home & Kitchen,2,69.7,139.39
2025-12-12,Store C,Beauty,7,57.08,399.55
2025-12-13,Store A,Electronics,12,360.82,4329.82
2025-12-13,Store A,Clothing,12,42.97,515.7
2025-12-13,Store A,Groceries,23,11.2,257.66
2025-12-13,Store A,Home & Kitchen,6,20.78,124.7
2025-12-13,Store A,Beauty,9,38.26,344.34
2025-12-13,Store B,Electronics,13,205.03,2665.38
2025-12-13,Store B,Clothing,13,72.51,942.69
2025-12-13,Store B,Groceries,16,5.81,92.95
2025-12-13,Store B,Home & Kitchen,10,26.33,263.33
2025-12-13,Store B,Beauty,7,33.53,234.73
2025-12-13,Store C,Electronics,8,362.53,2900.27
2025-12-13,Store C,Clothing,7,45.65,319.57
2025-12-13,Store C,Groceries,12,18.65,223.78
2025-12-13,Store C,Home & Kitchen,5,25.07,125.34
2025-12-13,Store C,Beauty,6,7.93,47.55
2025-12-14,Store A,Electronics,15,166.4,2495.95
2025-12-14,Store A,Clothing,14,20.98,293.76
2025-12-14,Store A,Groceries,15,13.83,207.4
2025-12-14,Store A,Home & Kitchen,3,92.63,277.89
2025-12-14,Store A,Beauty,4,16.2,64.81
2025-12-14,Store B,Electronics,10,309.13,3091.33
2025-12-14,Store B,Clothing,11,36.9,405.93
2025-12-14,Store B,Groceries,13,11.4,148.14
2025-12-14,Store B,Home & Kitchen,7,102.28,715.98
2025-12-14,Store B,Beauty,2,9.15,18.3
2025-12-14,Store C,Electronics,8,339.02,2712.19
2025-12-14,Store C,Clothing,6,26.64,159.83
2025-12-14,Store C,Groceries,15,4.96,74.37
2025-12-14,Store C,Home & Kitchen,7,68.07,476.51
2025-12-14,Store C,Beauty,4,25.85,103.42
2025-12-15,Store A,Electronics,12,144.34,1732.07
2025-12-15,Store A,Clothing,8,68.21,545.65
2025-12-15,Store A,Groceries,20,15.67,313.32
2025-12-15,Store A,Home & Kitchen,5,54.14,270.69
2025-12-15,Store A,Beauty,4,47.44,189.75
2025-12-15,Store B,Electronics,7,56.19,393.36
2025-12-15,Store B,Clothing,9,35.23,317.03
2025-12-15,Store B,Groceries,6,10.79,64.72
2025-12-15,Store B,Home & Kitchen,8,89.45,715.58
2025-12-15,Store B,Beauty,2,44.9,89.79
2025-12-15,Store C,Electronics,4,141.41,565.63
2025-12-15,Store C,Clothing,2,46.42,92.83
2025-12-15,Store C,Groceries,7,7.01,49.04
2025-12-15,Store C,Home & Kitchen,4,21.1,84.41
2025-12-15,Store C,Beauty,3,53.42,160.25
2025-12-16,Store A,Electronics,7,235.57,1649.0
2025-12-16,Store A,Clothing,8,73.79,590.3
2025-12-16,Store A,Groceries,11,10.92,120.11
2025-12-16,Store A,Home & Kitchen,7,35.84,250.86
2025-12-16,Store A,Beauty,5,14.32,71.58
2025-12-16,Store B,Electronics,7,285.9,2001.27
2025-12-16,Store B,Clothing,6,74.92,449.55
2025-12-16,Store B,Groceries,8,23.81,190.46
2025-12-16,Store B,Home & Kitchen,10,91.8,917.96
2025-12-16,Store B,Beauty,7,5.84,40.91
2025-12-16,Store C,Electronics,9,100.83,907.46
2025-12-16,Store C,Clothing,2,55.53,111.06
2025-12-16,Store C,Groceries,4,3.83,15.33
2025-12-16,Store C,Home & Kitchen,6,86.01,516.06
2025-12-16,Store C,Beauty,1,30.37,30.37
2025-12-17,Store A,Electronics,9,242.12,2179.12
2025-12-17,Store A,Clothing,9,27.23,245.08
2025-12-17,Store A,Groceries,8,18.8,150.39
2025-12-17,Store A,Home & Kitchen,10,88.54,885.36
2025-12-17,Store A,Beauty,10,43.19,431.87
2025-12-17,Store B,Electronics,8,363.95,2911.63
2025-12-17,Store B,Clothing,11,47.71,524.86
